source_id,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,ecl_lon,ecl_lat
3988987164339438208,0.4775,0.4769,0.4781,3181.3076,3179.8323,3182.7156,4.1923,4.1883,4.1973,,,,165.0156786023955,22.831702302659366,8.977005,10.275288,7.8457494,6.7458,6.7419,6.7473,157.26956635370811,15.142331510577486
6465749496610128512,0.7727,0.7722,0.7731,4901.7725,4901.151,4902.483,4.5183,4.5177,4.519,,,,324.17482929020497,-50.84627224743216,6.8949704,7.352452,6.269393,14.8082,14.804,14.8126,308.33034010349763,-34.3647847495261
6471497502884511232,0.6397,0.6345,0.6447,3917.272,3907.3213,3930.6968,4.4867,4.4589,4.5275,0.06,0.02,0.11,310.5788689173076,-52.70400747589355,8.24046,9.048485,7.3588605,12.3429,12.3221,12.3732,298.0843187088579,-33.148411489279695
2627117287488522240,0.5606,0.5483,0.5813,3229.764,3153.1143,3303.7212,4.3425,4.1161,4.4983,,,,332.4231515660494,-4.64083481515791,9.237196,10.61174,8.070007,8.8094,8.7725,8.8476,332.72418174241426,6.275505808299356
6133474952391837824,0.2556,0.2533,0.2561,3075.3416,3073.0513,3089.7136,4.5806,4.5761,4.6154,,,,190.18807526858592,-43.563321977327206,10.983478,12.4602165,9.7969675,8.0494,8.0376,8.0772,208.77812227343688,-35.54239572573202
5599170330597007360,0.2679,0.2677,0.2681,3007.4146,3007.1372,3008.4448,4.5365,4.5353,4.5408,,,,114.23733886623397,-30.406159966819498,12.2748165,13.892822,11.043439,13.8684,13.8628,13.877,124.23891532772546,-51.00383402177902
5664814198431308288,0.4253,0.4021,0.4267,3204.3516,3200.2273,3282.89,4.2799,4.2661,4.5557,,,,144.00748512333524,-21.665200855258018,9.891662,11.169435,8.773195,9.43,9.4132,9.4494,154.77451380493628,-33.77752847477164
2525276565243086080,0.2715,0.2683,0.3065,3026.2136,3015.6543,3042.607,4.5514,4.5068,4.6028,,,,15.240444011358932,-4.447094086447559,11.9678,13.556019,10.740207,12.4062,12.2592,14.0674,12.29295106426089,-10.101311916183356
2515037264041041536,0.4629,0.4626,0.4635,3619.5676,3618.4233,3620.0605,4.79,4.7802,4.7906,,,,33.07959930325112,3.567385154970191,9.205841,10.280927,8.165198,10.5004,10.4947,10.5063,32.09716281332545,-9.183656198678598
2526862202360516224,0.3252,0.3227,0.3333,3186.7456,3109.3481,3219.051,4.7075,4.485,4.7795,,,,7.899120214632265,-5.874989728805397,11.551807,13.012135,10.362487,14.1061,13.9085,14.1908,4.9138752424937175,-8.527908641725988
4937000898856156288,0.7886,0.7829,0.7926,5152.9077,5146.089,5162.8096,4.5439,4.529,4.5644,-0.02,-0.05,0.01,32.62294594706244,-50.82090583925884,5.893562,6.3114066,5.297973,10.7084,10.6803,10.7397,0.444623430862922,-57.85282185230596
4941774600386872960,0.2529,0.2522,0.2593,3092.0654,3090.694,3102.7236,5.0029,4.9947,5.0041,,,,28.211506635601257,-48.095754425177795,12.277165,14.055444,11.003632,13.343,13.3089,13.8243,359.37946843970417,-53.94349767289506
4946938113149426944,0.7827,0.7424,0.8045,3611.9612,3578.8213,3703.6118,4.1371,4.0321,4.4732,,,,38.59437994852723,-43.797656906533284,8.196382,9.175138,7.1962285,11.5207,11.3137,11.5928,13.726015639678643,-54.498723350425635
4947513157730843136,0.3706,0.3704,0.3709,3018.1453,3017.723,3018.4966,4.2727,4.2714,4.2743,,,,41.29488660260175,-43.74395570978885,11.048344,12.612056,9.831223,11.0923,11.0885,11.0968,16.655390372242156,-55.489827930905314
1094235934764378112,0.4571,0.4341,0.4606,3162.5554,3151.4358,3247.6558,4.2233,4.1814,4.5133,,,,128.94437156732053,68.06670261378376,10.549882,11.88625,9.407161,13.0,12.9532,13.0666,110.27604701147342,47.350733163012066
1092545710514654464,1.0155,1.0138,1.0214,5710.941,5709.386,5712.0947,4.3942,4.3909,4.3955,,,,129.79848216263676,65.02129699890843,5.4989767,5.817055,5.012697,14.4485,14.4292,14.5337,112.32495031002992,44.636857445848875
5243594081269535872,0.2204,0.2201,0.2209,3040.3696,3037.9736,3041.007,5.0426,5.033,5.0434,,,,145.69216012443803,-68.87998537875298,11.133258,12.993792,9.839672,6.4933,6.4874,6.4977,211.82546780275737,-69.49441403536753
4093301474693288960,0.7733,0.7726,0.774,4979.2075,4976.273,4981.9883,4.5288,4.5278,4.5299,-0.0,-0.04,0.03,277.82835490136483,-18.90968252923386,6.5646515,7.0118737,5.950741,13.1764,13.1708,13.1828,277.4247337904117,4.328059734056394
4423865487962417024,0.9832,0.981,0.9843,5579.6113,5577.7036,5584.245,4.3809,4.3799,4.3834,-0.03,-0.06,-0.01,236.00738859967447,2.5145586194039793,5.7004476,6.040487,5.187979,14.7516,14.7338,14.7664,233.0479384999629,21.69934669166952
5339892367684811520,0.4345,0.4285,0.4362,3209.3408,3205.9739,3236.7341,4.1203,4.1139,4.1966,,,,168.9804069674639,-57.5423983978393,10.486478,11.832905,9.332071,12.6964,12.654,12.8238,204.63087143906938,-54.584011416818704
4389844948935164544,0.5427,0.5417,0.5432,3754.776,3751.9692,3761.7185,4.693,4.6886,4.7018,-0.16,-0.21,-0.09,262.59483404601906,5.547410099313729,8.53296,9.528842,7.5443788,10.1068,10.1014,10.1202,261.58470235287217,28.7706262120869
5059348952161258624,1.9068,1.9023,1.9112,6080.855,6079.803,6081.7764,4.018,4.0165,4.0195,-0.2,-0.22,-0.17,48.020701120552644,-28.98487006133274,3.8014393,4.082066,3.3602977,14.0039,13.9724,14.0353,34.61584458167926,-44.688901801830944
6018047019138644480,1.02,1.0179,1.0215,5723.8506,5721.862,5725.818,4.3984,4.3967,4.4003,,,,246.0058026651914,-39.192965569776966,5.215097,5.537262,4.729604,12.8827,12.8646,12.8955,250.72067416679982,-17.346061574629708
6018209128388194688,0.1672,0.1663,0.1786,2873.9575,2867.6755,2876.6062,5.1271,5.0813,5.1292,,,,246.71366499706508,-38.210202611793854,13.885518,16.095129,12.498873,13.9843,13.9336,14.6881,251.11862236131785,-16.284991872306424
3197487123332369536,0.2958,0.281,0.2997,3043.718,3029.9155,3163.0017,4.5055,4.4495,4.8505,,,,61.52874997880343,-5.579705448233032,11.993692,13.544682,10.780243,14.0828,14.0316,14.1319,58.15963682826744,-25.92656663918287
4177731838628465408,0.4662,0.4658,0.4665,3619.0828,3618.5862,3620.9648,4.7866,4.7862,4.7876,,,,271.2841138366001,-3.032798001841446,8.519395,9.602452,7.482928,7.7298,7.7266,7.7333,271.3681564559518,20.4003844157211
2110336583235233536,0.4576,0.4495,0.4588,3095.8633,3093.2166,3113.292,4.1472,4.1385,4.2179,,,,277.99268627290746,40.68822682125043,10.809602,12.231006,9.633477,13.5477,13.4549,13.5648,283.78894952557795,63.74541776456993
2109049433075668480,0.3743,0.3526,0.3796,3132.201,3121.5305,3232.4866,4.3247,4.2813,4.6554,,,,274.5155374143846,38.77115776695709,10.748591,12.124523,9.590419,11.3453,11.2372,11.376,277.5357352569693,62.09236803592404
393621524910343296,0.1395,0.1382,0.1459,2856.8083,2850.4075,2858.8684,5.1855,5.1559,5.1995,,,,2.2322728822606455,49.31654365243212,14.384546,16.769222,12.998102,14.783,14.6997,15.1686,26.51203693803913,43.28653897778146
392350008432819328,0.4873,0.4852,0.4957,3215.3032,3214.599,3220.5305,4.0177,4.0109,4.0206,,,,3.9121438389884853,47.58934198184821,9.992615,11.324109,8.851962,11.5222,11.4735,11.7646,26.529242737252662,41.231328808670185
2717105133036645760,0.4807,0.4804,0.4809,3634.9204,3634.6848,3635.138,4.7653,4.765,4.7656,,,,338.26170115162523,9.37860496034321,9.542259,10.620544,8.511597,12.9583,12.9542,12.9627,343.5590928803609,17.149445125276234
2710189960812052736,0.3098,0.3094,0.31,3014.0125,3013.708,3015.1445,4.4104,4.4091,4.4154,,,,336.76251116872623,6.825575040979833,11.915672,13.505882,10.696963,13.7586,13.7513,13.7653,341.1127304761413,15.359108371982016
2768048564768256512,0.3101,0.282,0.3131,3111.5388,3094.1404,3280.566,4.4842,4.4162,4.9685,,,,3.958001989119532,13.557663185407279,11.399355,12.830511,10.227193,12.1986,12.1026,12.2735,9.06970136396118,10.858726607220554
4258375617747092864,0.6835,0.6804,0.6942,3999.3354,3992.3992,4003.7686,4.5321,4.5207,4.5399,,,,281.86295511751837,-3.641055455311226,8.269603,9.028377,7.420927,14.2699,14.2451,14.4488,282.5534356657874,19.2827497987004
1661568850770761600,0.838,0.836,0.8414,4671.7427,4663.745,4675.2983,4.5109,4.5054,4.5135,-0.13,-0.16,-0.09,209.3832813779638,61.49382239097013,6.169921,6.703825,5.483238,10.0646,10.0602,10.0679,162.05102377793784,64.07891452943201
6792436799477051904,0.6209,0.6135,0.6681,3111.949,3100.5305,3115.1794,4.318,4.2044,4.3605,,,,310.4647312153549,-32.437514921328194,9.605488,11.243916,8.117472,9.7599,9.6274,10.4699,304.31518353595607,-13.692156002515693
3652796572020424448,0.3051,0.2899,0.3064,3037.695,3033.7803,3131.3035,4.4464,4.4249,4.7491,,,,215.3137711256868,-1.1249536299897054,11.819618,13.365087,10.60848,13.371,13.31,13.4109,213.40554581828098,12.23251484644198
4293318823182081408,0.5948,0.5745,0.6015,3235.7446,3223.8472,3280.8955,4.1212,4.0836,4.2729,,,,289.2276515036191,5.162976302668586,8.099911,9.355669,6.97715,5.9095,5.886,5.9179,291.63335761261106,27.169696823626307
5661077924778519552,0.2552,0.2526,0.2742,3003.524,3000.5063,3010.1912,4.6817,4.6177,4.6923,,,,143.61785482348142,-26.72420885027511,12.54375,14.279578,11.278014,14.351,14.1956,15.333,156.866648235353,-38.55995846156163
5663558453071724288,1.3017,1.299,1.3042,6030.947,6029.126,6032.947,4.1541,4.1505,4.1572,-0.14,-0.17,-0.11,145.55812521272944,-23.914401382944526,4.772147,5.053922,4.3531423,14.9462,14.9205,14.9728,157.44618839105982,-35.280395461152274
5425628298649940608,0.4945,0.4938,0.4963,3193.7021,3192.9797,3197.7073,4.0045,4.0032,4.0117,,,,144.94009578928657,-41.065969983608085,9.631405,11.003457,8.471009,9.6173,9.603,9.668,167.5683610585122,-50.80455051073727
5853498713190525696,0.1617,0.1615,0.1618,2829.3542,2828.994,2829.5671,5.1373,5.1368,5.1376,,,,217.39232147200883,-62.67607511676666,8.984749,11.373116,7.5685353,1.3011,1.3006,1.3013,239.09130642182723,-44.76774317922497
3179036008830848,0.2052,0.2028,0.217,2962.7512,2949.462,2969.077,4.9724,4.8927,5.0194,,,,48.353258238212746,4.775200170986658,12.101368,14.121774,10.778052,8.6131,8.5514,8.9973,47.24731625698574,-12.699193902171652
18565464288396416,0.3478,0.3476,0.348,3002.6929,3002.2876,3003.0376,4.3483,4.3467,4.3495,,,,39.07167733324421,6.8780898981735605,10.333128,11.952149,9.096833,7.2242,7.222,7.2264,38.89204557561443,-7.992087608153075
14912165107085184,0.1717,0.1716,0.1719,2998.476,2998.188,2998.7788,5.1284,5.1281,5.1287,,,,47.251989727646745,10.021186116181132,13.1844845,15.196664,11.867657,12.56,12.5549,12.5652,47.62633596615937,-7.3538234299656295
512167948043650816,0.886,0.8835,0.8869,5236.026,5234.666,5239.738,4.4771,4.4762,4.4799,-0.03,-0.05,-0.02,26.94267663257596,63.85140778824967,5.4103966,5.813004,4.8419757,10.0376,10.0288,10.0444,53.97654951809786,48.08640920851933
2090085056523454464,0.3773,0.3771,0.3776,3379.8118,3379.5742,3380.0623,4.8718,4.8708,4.8723,,,,280.4944113394081,31.830526444225434,10.201433,11.531231,9.061658,10.7731,10.7694,10.7772,285.5352546760513,54.705278412794605
732856080807636224,0.6584,0.6196,0.6841,3397.3765,3341.3591,3515.693,4.2066,4.0569,4.5159,,,,167.76369133153824,30.443892892292382,9.054922,10.193036,7.991128,11.8949,11.8402,11.9456,156.33726219292777,23.09147846238354
732857558276385664,0.7971,0.7931,0.8047,3869.1812,3857.872,3876.9355,4.3707,4.3366,4.3906,-0.05,-0.1,-0.01,167.7745997052698,30.445141490471975,7.7352266,8.5360565,6.8593717,11.8875,11.8754,11.9061,156.34595431011653,23.09658449528785
751975660302006784,0.2576,0.2573,0.2584,3113.328,3113.0562,3113.938,4.9998,4.9976,5.0002,,,,160.3996414218253,37.60928436965462,11.5485115,13.270451,10.286341,10.0209,10.0135,10.0553,146.8961588233593,27.013947509155887
746545172372256384,1.1855,1.1789,1.1896,5759.9775,5759.004,5761.2363,4.2297,4.2267,4.2345,-0.07,-0.09,-0.05,150.24996758591067,31.92176197567589,5.2049575,5.544461,4.703913,14.861,14.7803,14.9137,140.9991776147747,18.517547364218892
6608187792013441792,0.4767,0.4762,0.477,3280.2346,3279.9844,3280.7585,4.0354,4.0348,4.0369,,,,339.60278048440296,-29.35505070160671,9.93711,11.168162,8.8355055,11.843,11.8363,11.8474,329.89275794072074,-19.204054446766214
6608490501308343168,0.7156,0.7132,0.7165,4445.959,4443.797,4449.7266,4.5879,4.5866,4.594,-0.02,-0.05,0.02,340.18271325136965,-29.674554268057268,7.41959,8.047214,6.6601872,13.254,13.2408,13.2616,330.24996179972715,-19.69734078870699
6604147121141267712,0.7449,0.7419,0.7481,4463.109,4457.5234,4468.4214,4.5396,4.5335,4.5455,,,,344.10194140173917,-31.56626896213439,6.0918646,6.6866508,5.3463383,7.6016,7.5985,7.6079,332.7321221184365,-22.795826803513307
2552925644460225152,0.7622,0.7617,0.7626,4859.2896,4858.631,4859.9487,4.5204,4.52,4.5209,-0.05,-0.08,-0.03,12.099107075154986,5.27553944692346,5.467689,5.9383683,4.828774,7.4303,7.4272,7.4334,13.183291242632567,0.0765490356550776
798068905726303232,1.0071,1.003,1.0089,5455.0293,5452.3525,5458.3784,4.4107,4.4093,4.4133,-0.13,-0.16,-0.09,143.9106108359265,35.80898121341234,5.200431,5.587703,4.6535764,11.2098,11.1712,11.2263,134.3231715330951,20.290899115324248
2560771312759450496,0.4225,0.4223,0.4227,3452.291,3452.0503,3452.543,4.8241,4.8237,4.8247,,,,25.832196670357842,4.318255356429924,9.907381,11.157849,8.797398,11.2891,11.2847,11.2931,25.526146876264196,-5.955214020345215
798914636327665536,0.4944,0.4939,0.4996,3722.6384,3721.8025,3726.8179,4.7565,4.7513,4.7578,-0.14,-0.19,-0.09,142.9835626427477,36.31789906516603,9.414013,10.424294,8.416171,13.5508,13.537,13.7012,133.3864124004063,20.513845177042832
823773494718931968,0.7148,0.7127,0.7195,3978.864,3964.2234,3984.2412,4.5458,4.5337,4.55,0.01,-0.01,0.02,152.8329289582321,49.451988897100506,5.9611735,6.788394,5.066091,4.8722,4.8688,4.8765,135.18807198571858,35.38664612406756
6721432232656218752,0.7081,0.6931,0.7115,4235.4004,4226.6855,4244.5786,4.5675,4.5632,4.588,0.06,0.02,0.1,273.0899537734526,-43.446703359293736,7.846925,8.586171,7.012912,13.2047,13.1443,13.2426,272.3873707830277,-20.033026376745454
709563717249089792,0.3682,0.3502,0.3703,3056.6667,3052.4226,3159.8604,4.3136,4.2973,4.642,,,,130.06766840125894,31.45242630658037,10.989865,12.491452,9.788238,11.2536,11.2214,11.3711,124.24857790979085,12.653065232500904
704967037090946688,0.974,0.9729,0.9782,5184.4775,5178.8193,5185.935,4.4506,4.4466,4.4514,-0.12,-0.14,-0.1,133.146760620834,28.329783000362703,5.732681,6.155681,5.1470094,12.5796,12.5712,12.5965,127.7306466533782,10.36550427987805
6114232433761438208,0.1806,0.1801,0.1811,3100.0505,3100.008,3100.4556,5.1173,5.1164,5.1183,,,,209.53254015680207,-39.63592927128449,12.618702,14.2649765,11.387139,11.5881,11.5701,11.606,221.93862019282037,-25.73892000641808
2400808142038361088,0.8019,0.7964,0.8337,3307.948,3303.596,3326.1157,3.9399,3.9277,3.9645,,,,339.6920274130413,-20.62148673061316,8.170376,9.348135,7.0827794,8.8792,8.795,9.3563,333.47449201974723,-11.18170748451104
2400808245117576704,0.4187,0.394,0.4265,3059.8752,3032.8745,3192.419,4.2816,4.1859,4.6465,,,,339.69068815030255,-20.614689446269768,10.21215,11.725991,9.006582,8.8383,8.7511,8.8996,333.47594503125293,-11.174944172233763
2396530698208685312,0.7101,0.7001,0.7135,3828.1167,3821.2466,3853.4016,4.4736,4.4613,4.4996,,,,345.06283531994274,-22.524089212751498,7.259579,8.093845,6.3603644,8.2322,8.2226,8.2583,337.4376082251751,-14.877425832713138
6636988399594203648,0.3813,0.381,0.3816,3008.7173,3008.369,3009.1519,4.2743,4.2729,4.2762,,,,282.4579449942897,-57.447652142885865,11.301491,12.906949,10.076892,12.5963,12.5904,12.6016,278.0828620199302,-34.35740931256603
6637963425890391552,0.6009,0.593,0.6075,3598.886,3562.8586,3646.1924,4.5763,4.5386,4.6136,,,,284.37733049506585,-55.99312534030172,9.049827,10.079122,7.9937944,12.3577,12.2892,12.4478,279.53469381789415,-33.02873107440156
2395031273585836288,0.7389,0.7336,0.7642,4036.3137,4020.5015,4045.8267,4.4835,4.4486,4.4985,0.17,0.12,0.22,353.20741018274816,-16.846618522179938,8.085915,8.828512,7.25084,14.5924,14.5538,14.9387,347.0155063769651,-12.760017506584079
2395413147718069504,0.4271,0.4153,0.4513,3338.5227,3271.1443,3407.3113,4.5458,4.32,4.7111,,,,354.53268726381896,-16.23651363027235,10.342992,11.559209,9.244677,13.1218,13.0496,13.1847,348.45973657854745,-12.717439975586364
4339465360510320128,0.2828,0.2826,0.2832,3028.3591,3028.1663,3028.9875,4.4886,4.4878,4.4901,,,,253.85142032580904,-8.32657626383978,10.444497,12.005681,9.227242,6.501,6.4967,6.5094,253.50916913512165,14.193017472787185
3340477717172813568,0.309,0.3088,0.3091,3000.0286,3000.0056,3000.3103,4.4424,4.442,4.4436,,,,85.547707594821,12.482359917793618,10.11378,11.743633,8.873728,5.7885,5.7867,5.791,85.57331783285782,-10.888532273682175
3057712188691831936,0.7173,0.7104,0.7269,3874.2908,3864.301,3886.988,4.4708,4.4514,4.4935,,,,115.01238286998716,-3.604949403710938,8.334735,9.149768,7.4525676,14.1086,14.0858,14.2309,117.6697517897003,-24.673511295336997
3057712223051571200,0.7843,0.7838,0.7849,4795.7256,4794.715,4796.6943,4.5375,4.5369,4.5381,,,,114.9975146257713,-3.598743712839394,6.889849,7.3834934,6.234268,14.0731,14.068,14.0783,117.6524406252207,-24.67015839243372
4296708789289490816,0.5462,0.5217,0.5491,3072.0713,3066.617,3117.7166,3.9456,3.92,4.137,,,,298.82854636282065,6.408313496636442,10.465427,11.87415,9.292987,13.5997,13.4017,13.63,302.4242916927282,26.660610604878855
4470812298018311296,0.2124,0.212,0.2158,3028.1396,3027.684,3028.9492,5.0548,5.0489,5.0554,,,,274.13072292110206,4.881193235821266,13.013686,14.93398,11.710141,14.6212,14.601,14.8209,274.6735546100791,28.253484828014706
898506093171335424,0.5864,0.5853,0.5886,3252.332,3251.1877,3261.807,3.9311,3.9284,3.9629,,,,112.9890898422161,36.21837685594759,9.601197,10.869434,8.410003,11.92,11.8889,12.0329,108.97387399009804,14.281140852380364
898506166187633280,0.4534,0.4529,0.4538,3185.259,3183.778,3186.0808,4.6483,4.6364,4.6502,,,,112.98739022537632,36.22866483400494,10.505624,12.051916,9.2852955,11.9562,11.9491,11.9635,108.97077556784242,14.291075981935089
6779821003058453120,0.2142,0.2137,0.2182,3036.393,3035.7097,3037.635,5.0526,5.0463,5.0534,,,,312.5691416793731,-34.413153176093374,12.0486,13.935938,10.752785,9.577,9.5641,9.7315,305.5057582609967,-16.071938831759866
5381537023379295232,1.011,1.0084,1.0228,5538.9297,5537.6953,5540.131,4.3867,4.3794,4.3885,-0.03,-0.04,-0.01,176.62052057636615,-40.498565145629904,4.701676,5.0517116,4.195356,9.3339,9.3129,9.4436,195.96739981489472,-37.85535702618174
5381537023379295744,0.2375,0.2355,0.2473,3003.0886,3000.7715,3009.1287,4.673,4.6575,4.6846,,,,176.62723833501605,-40.49486212870635,11.724745,13.382115,10.472971,9.3335,9.2569,9.7071,195.97063342053445,-37.849587291435085
5382868669400908928,0.4458,0.4448,0.4497,3145.0322,3144.5386,3146.2395,4.0933,4.0874,4.095,,,,172.93957728244337,-41.045677215569405,10.248216,11.72855,9.04749,10.762,10.7374,10.8583,193.24361103974235,-39.74327326211894
6288325222245417856,0.7797,0.7755,0.7856,4214.972,4209.7393,4235.2886,4.5239,4.5167,4.5344,-0.13,-0.18,-0.08,207.42829872177768,-22.113288890480284,7.6912794,8.393014,6.8802037,14.0413,13.9841,14.0906,213.35494824598584,-10.114918573719939
1510834911934401152,0.7339,0.7312,0.7429,3906.2532,3899.7888,3911.1265,4.4718,4.4575,4.4814,,,,208.00294477888406,49.9502912331876,8.254614,9.051223,7.3838987,14.2571,14.2459,14.3629,177.24777920714521,55.3351649230835
1508886439891508736,0.5345,0.5019,0.5542,3499.351,3437.7512,3589.691,4.2549,4.0574,4.6281,-0.3,-0.4,-0.2,210.64244517648848,46.34065650294364,9.161387,10.223026,8.124157,11.1838,11.1171,11.3058,183.37775654241452,53.48716376721154
1508886439891509248,0.515,0.5128,0.5178,3641.3157,3628.0583,3648.8877,4.666,4.6386,4.6747,,,,210.6418022886379,46.33971658723269,9.027913,10.061942,8.005742,11.1692,11.1346,11.2164,183.37805493289972,53.48613960528968
1503625448550796032,0.5309,0.5268,0.5326,3612.4272,3602.713,3635.6108,4.6394,4.6074,4.6774,,,,204.85015439447483,46.18821939062563,9.407465,10.458403,8.380756,13.3688,13.3319,13.4012,178.16581810481068,51.05941204860833
1229089524081628416,0.5931,0.5929,0.5934,3343.8218,3343.596,3344.3616,3.9396,3.9394,3.9405,,,,217.36887348196421,15.538414038335086,9.732934,10.90645,8.651203,14.1729,14.167,14.1803,209.31482061264327,28.579891642267736
1143321672882274560,0.4993,0.4743,0.5071,3250.4275,3230.9077,3340.0625,4.2872,4.2059,4.5397,,,,92.58432174711153,82.10081629100655,9.470075,10.719857,8.35686,9.4696,9.4348,9.4916,90.68279552371878,58.667661106449444
1149727977380998784,0.3031,0.3028,0.3043,3409.246,3408.722,3409.8057,4.9647,4.9635,4.9661,,,,109.99020696216758,84.07690200527787,10.885994,12.154972,9.768253,12.4742,12.4655,12.516,94.1634165709333,60.92791427261908
3073508528645520000,0.3222,0.3164,0.3234,3121.3594,3115.005,3145.1445,4.4983,4.4756,4.5916,,,,128.60888691505394,-1.1461842748957634,11.516895,12.938495,10.34256,13.4597,13.4322,13.5332,131.35212177216,-19.215543339180314
3852570413083923072,0.7664,0.7649,0.7669,4669.3193,4667.897,4670.5884,4.5452,4.544,4.546,,,,142.47619331531757,5.655613878177123,6.885495,7.4135585,6.202699,12.7719,12.7464,12.7826,142.973373211836,-8.66668944141803
3864615459886222464,0.342,0.3414,0.3425,3000.7288,3000.0896,3005.264,4.3615,4.3596,4.3714,,,,162.7129640681676,6.804489538122279,10.290781,11.919469,9.050169,6.9687,6.9632,7.0077,161.46653173834275,-0.4964936983853776
3850237416912716928,0.2032,0.2029,0.2033,3048.4922,3048.129,3048.8438,5.0719,5.0715,5.0722,,,,149.7346148256968,5.966340551968416,13.076926,14.934433,11.792034,14.9923,14.9853,14.9988,149.73550493249783,-5.971222485995115
3855208897392952192,0.4981,0.4968,0.4985,3291.319,3290.8674,3292.6692,3.9977,3.9965,4.0023,,,,157.22878342623204,0.8377468877660948,8.675959,9.877737,7.5821676,7.0329,7.0202,7.0358,158.62265749776688,-8.078490767766938
762815470562110464,0.4168,0.4166,0.417,3511.045,3510.6343,3511.3494,4.8322,4.8313,4.8332,,,,165.83095967577933,35.948653032660104,6.551172,7.6911216,5.475513,2.5453,2.5446,2.5458,152.11491766405982,27.37371914411008
777254360337133312,1.2709,1.2681,1.2781,5763.587,5761.2017,5765.1753,4.2777,4.2742,4.2791,-0.1,-0.14,-0.07,164.8647031186751,40.43050097561348,4.866588,5.1859307,4.390069,13.8966,13.8695,13.9579,149.06826753882174,31.061203135325563
778947814402602752,0.446,0.4436,0.4466,3382.1968,3381.2576,3393.4956,4.095,4.0928,4.1232,,,,166.34205974427476,43.53094856108456,7.912665,8.982041,6.8778634,4.9055,4.9025,4.9159,148.54063436606694,34.32015428631109
6078114541943893888,0.5258,0.5031,0.5274,3163.5781,3161.2812,3213.8474,4.1337,4.1232,4.317,,,,189.46009727129754,-52.00134627910898,9.565008,10.905962,8.416586,9.4851,9.4107,9.498,213.78462712026908,-43.05882990463121
272855565763652480,0.6536,0.6451,0.6701,3760.6282,3730.2793,3800.8206,4.505,4.4229,4.5533,,,,69.42278387138005,52.89150297231415,7.9525313,8.829921,7.031435,9.9082,9.8474,9.9641,75.75816013029976,30.464809388390773
522863309964987520,0.5708,0.5675,0.5716,3594.5579,3592.4685,3600.3562,4.6423,4.6395,4.6491,,,,15.668950820681058,62.345451222893885,8.671337,9.792029,7.6165996,9.8438,9.8136,9.8498,46.28170463327922,49.71235896131984
6456884409233519360,0.3136,0.3122,0.3145,3056.6768,3055.4219,3060.895,4.4037,4.3985,4.4271,,,,315.805198569885,-56.96185322955984,11.549987,13.041293,10.356031,12.5012,12.4749,12.5437,299.81381460365964,-38.166913735717486
2910909931633597312,0.6366,0.6114,0.6573,3265.5623,3226.0762,3385.4607,4.1786,4.0449,4.4581,,,,88.9316276873395,-26.856545560260603,9.787544,11.05905,8.664608,14.0398,13.9577,14.146,88.5080926327599,-50.29029373322627
2188318517720321664,0.2009,0.2008,0.2012,2982.6692,2982.4219,2982.91,5.0699,5.0694,5.0701,,,,306.5243172601894,58.57537971545967,12.352267,14.367921,11.026613,9.5581,9.5534,9.5665,351.75342307542485,71.7269051926342
1314438839310796800,0.7362,0.7247,0.7422,3880.6682,3868.7903,3924.9849,4.475,4.4592,4.5034,-0.06,-0.09,-0.02,251.27624770078947,33.510924834032046,7.4861526,8.301352,6.6018677,9.8461,9.834,9.864,242.07109005489716,55.14937958088864
4472832130942575872,0.207,0.2068,0.2074,3099.6335,3098.7573,3101.6318,4.764,4.7609,4.7848,,,,269.44850252543836,4.739420051112412,8.1939745,9.791788,6.9580913,1.8275,1.8268,1.8285,269.3765108056204,28.177507323577927
6002807341299977216,0.5667,0.5605,0.5675,3211.7449,3209.1382,3219.59,4.1088,4.1019,4.1428,,,,233.0469274248337,-41.28017408697192,8.2741785,9.566771,7.139158,5.9146,5.8851,5.919,240.95233768297393,-21.495037215624148
5538156819768871552,0.1702,0.1701,0.1704,2903.2468,2902.9233,2903.6738,5.1227,5.1223,5.123,,,,118.72808136767863,-38.1588602813617,13.508811,15.721465,12.148894,12.4583,12.4539,12.4638,134.33209456200728,-57.2600798330535
2964000159821218432,1.3778,1.3754,1.3801,6149.223,6146.8335,6151.4756,4.2018,4.2006,4.2031,-0.08,-0.11,-0.04,86.11439122579156,-22.45002336420253,3.476823,3.796859,3.0440361,8.9121,8.8984,8.9267,84.84413671518887,-45.819786194234005
2964001014514075520,0.7926,0.7921,0.7933,4794.6724,4793.796,4795.489,4.5283,4.5275,4.529,,,,86.10910372271664,-22.42340450564174,5.868166,6.3657584,5.208363,8.8919,8.8894,8.8965,84.83860857928123,-45.79299816080792
948039989652369408,0.5185,0.5105,0.5467,3593.3464,3531.8945,3636.2576,4.4065,4.1953,4.6103,,,,109.53285447334326,39.27428792137454,9.5181875,10.554901,8.511458,14.0025,13.8976,14.077,105.6939768875484,16.893249273485278
